       2014        132          1          0          1          4         53         16          1          2          2         12         12          0          2          3          3
       2014        133          5          0          3          0         54         14          2          2          3         12         12          0          0          4          3
       2014        134          3          0          3          3         64         18          2          2          2         12         12          0          0          3          3
       2014        135          8          0          5          4         62         16          2          1          4         98          0          0          2          1          0
       2014        136          1          0          5          0         30         20          2          1          4         12         12          0          1          3          3
       2014        137          1          0          1          2         61         20          1          1          5         12         12          0          6          5          3
       2014        138          5          0          5          2         63         16          1          1          2          9          0          0          7          3          3
       2014        139          1          0          1          1         41         20          1          1          3         12         12          0          1          3          0
       2014        140          1          0          1          2         57         16          2          3          4         12         12          0          3          4          0
       2014        141          1          0          5          0         29         14          2          1          3         12          9          0          5          3          3
       2014        142          1          0          1          2         40         20          1          1          2         12         12          0          6          3          3
       2014        143          1          0          5          0         21         14          1          1          4         12         11          0          3          4          3
       2014        144          1          0          1          6         55         12          1          1          3         12         12          0          3          2          3
       2014        145          5          0          2          4         81         15          2          1          8         98          0          0          6          2          0
       2014        146          3          0          1          2         38         17          2          1          3         12         12          0          1          3          3
       2014        147          1          0          4          2         37         12          1          1          3         12          8          0          7          2          0
       2014        148          7          0          1          2         45         18          2          1          3         12          0          0          0          4          3
       2014        149          1          0          5          0         37         16          2          2          4         12         12          0          2          4          3
       2014        150          1          0          3          3         55         16          1          3          3         13         13          0          3          3          0
       2014        151          2          0          3          2         74         16          2          1          3         12          9          0          3          4          3
       2014        152          5          0          5          0         84         20          2          1          3         98          0          0          1          3          3
       2014        153          1          0          1          5         54         14          1          1          3         12         12          0          3          3          3
       2014        154          1          0          5          1         23         13          1          2          3         98          6          0          3          3          3
       2014        155          2          0          1          1         25          6          2          3          1         10          4          0          0          1          3
       2014        156          5          0          3          2         81         14          2          1          3         10          0          0          0          2          3
       2014        157          1          0          1          1         48         14          1          1          3         12         12          0          4          4          3
       2014        158          8          0          5          0         46         12          1          1          3         10          0          0          6          5          1
       2014        159          1          0          1          6         51          6          1          3          1         12         12          0          1          1          3
       2014        160          5          0          2          0         86         14          2          2          3         10          0          0          0          3          0
       2014        161          1          0          1          2         54         10          1          3          1         12         12          0          0          3          3
       2014        162          1          0          5          0         45         14          2          1          2         12         12          0          3          8          0
       2014        163          5          0          2          3         75         18          2          1          8         12          0          0          2          3          3
       2014        164          1          0          5          0         23         14          1          1          2         12         12          0          2          3          3
       2014        165          1          0          3          1         63         13          2          1          3         12         12          0          0          4          3
       2014        166          5          0          3          5         82         12          2          1          3          9          0          0          2          3          0
       2014        167          8          0          3          3         50         14          2          1          4         12          0          0          3          3          3
       2014        168          5          0          3          4         83         18          1          1          1         12          0          0          5          2          3
       2014        169          5          0          1          0         67         19          1          1          3         13          0          0          0          2          3
       2014        170          5          0          1          2         84         13          2          1          4         12          0          0          4          4          3
       2014        171          2          0          3          1         59         16          2          2          8          9          1          0          0          1          3
       2014        172          1          0          5          0         45         20          2          1          3         12         12          0          0          4          3
       2014        173          1          0          1          0         55         14          1          1          3         12         12          0          5          3          3
       2014        174          7          0          3          1         62         17          2          1          4          6          0          0          5          1          3
       2014        175          5          0          3          3         77         12          2          1          4          9          0          0          3          2          3
       2014        176          2          0          5          0         46         16          1          1          2         12         12          0          2          3          3
       2014        177          5          0          3          1         59         15          1          1          4         12          0          0          3          3          3
       2014        178          2          0          5          0         20         12          2          2          2         12          3          0          2          2          3
       2014        179          2          0          4          7         63         18          1          1          2         12         12          0          0          2          3
       2014        180          1          0          3          0         71         16          2          1          4         12          9          0          5          4          3
       2014        181          1          0          5          0         37         14          1          3          2         12         12          0          2          5          3
       2014        182          7          0          1          3         27         12          2          1          3         12          0          0          3          3          0
       2014        183          7          0          1          2         26         12          2          1          2         12          0          0          3          3          3
       2014        184          1          0          5          1         46         12          1          1          2         12          3          0          2          3          3
       2014        185          7          0          5          4         56          3          2          1          2         12          0          0          3          2          3
       2014        186          2          0          3          1         45         14          2          3          2         12         12          0          1          3          3
       2014        187          1          0          3          2         62         12          1          1          1         12         12          0          1          3          3
       2014        188          2          0          5          0         24         11          1          2          3         98          0          0          3          3          3
       2014        189          1          0          3          4         48         16          1          2          5         12         12          0          2          4          3
       2014        190          1          0          5          0         31         14          1          2          3         12         12          0          4          2          3
       2014        191          1          0          5          0         37         16          1          2          4         12         12          0          0          3          3
       2014        192          3          0          5          2         35         12          2          2          2         11         11          0          0          2          3
       2014        193          7          0          5          2         26         12          2          1          3         12          0          0          1          3          3
       2014        194          2          0          1          1         54         10          2          1          2          6          6          0          2          3          3
       2014        195          1          0          5          1         36         13          2          1          3         12         12          0          0          2          2
       2014        196          5          0          1          4         79         12          2          1          1          9          0          0          4          3          3
       2014        197          5          0          3          5         78         11          2          2          2          9          0          0          0          2          0
       2014        198          2          0          5          0         27         12          1          1          3         11         11          0          2          2          0
       2014        199          2          0          5          0         20         14          2          3          3         98          6          0          2          3          3
       2014        200          1          0          1          2         41         12          1          1          4         12         12          0          5          3          3
       2014        201          4          0          3          0         63         12          1          1          2         12          0          0          4          2          3
       2014        202          4          0          5          0         25         13          1          2          3         12          9          0          1          3          3
       2014        203          7          0          1          2         32         12          2          1          3          9          0          0          1          3          0
       2014        204          7          0          5          2         34          5          2          2          2          8          0          0          1          1          3
       2014        205          1          0          1          2         46         16          1          3          2         12         12          0          2          3          3
       2014        206          1          0          1          4         50          9          1          1          1         12         11          0          3          2          3
       2014        207          1          0          4          3         34         11          2          3          3         12         12          0          2          2          3
       2014        208          4          0          5          3         22         11          2          1          4          5          0          0          3          2          3
       2014        209          1          0          1          2         35          6          1          1          3         12         12          0          1          5          0
       2014        210          7          0          1          3         41          6          2          1          1         11          0          0          2          3          0
       2014        211          2          0          1          3         53          3          2          1          1         11          8          0          3          3          0
       2014        212          7          0          1          4         54          6          2          1          1         10          0          0          5          1          0
       2014        213          7          0          5          0         50         20          2          3          3         13         13          0          9          2          0
       2014        214          2          0          1          3         38         13          2          1          3         12          7          0          5          3          3
       2014        215          1          0          1          4         35         11          2          1          4         12         11          0          0          1          3
       2014        216          6          0          5          0         19         12          1          2          3          9          0          0          3          3          3
       2014        217          8          0          1          4         56          9          1          3          1         98          0          0          2          1          0
       2014        218          1          0          1          2         46         16          1          3          1         12         12          0          2          4          3
       2014        219          5          0          1          2         68          2          2          1          1         12          0          0          0          3          0
       2014        220          1          0          4          0         41         14          2          1          4         12         12          0          0          3          3
       2014        221          2          0          1          2         29         12          1          1          3         13         13          0          3          3          3
       2014        222          2          0          1          0         61         14          2          3          3         11          9          0          5          2          3
       2014        223          1          0          1          0         56         16          1          1          3         12         10          0          4          2          3
       2014        224          7          0          3          2         33         12          2          1          3         11          0          0          5          1          3
       2014        225          1          0          5          0         24         16          2          3          4         12         12          0          1          4          3
       2014        226          1          0          1          0         69         14          1          1          2         12         11          0          0          4          1
       2014        227          2          0          1          2         61         17          1          1          5         12         12          0          0          5          3
       2014        228          5          0          2          0         78         13          2          2          3          8          0          0          2          1          3
       2014        229          2          0          2          1         43         12          1          1          3          9          9          0          3          3          3
       2014        230          4          0          3          2         52         11          1          1          1          3          0          0          5          1          3
       2014        231          4          0          5          0         59         12          1          1          3          2          0          0          1          1          3
       2014        232          2          0          3          0         69         20          1          1          5         12         12          0          0          1          1
       2014        233          2          0          1          1         37         14          1          1          4         12          0          0          0          4          3
       2014        234          1          0          1          1         41         16          2          1          3         12         12          0          1          3          3
       2014        235          7          0          3          2         59         16          2          1          2          2          0          0          2          3          3
       2014        236          6          0          5          0         23         15          2          1          3         10         10          0          7          3          3
       2014        237          6          0          5          0         19         12          1          3          3         12          0          0          2          3          3
       2014        238          1          0          5          0         30         16          2          1          4         12         10          0          2          2          3
       2014        239          7          0          1          6         75         10          2          1          3         13          0          0          4          8          3
       2014        240          1          0          5          2         46          5          2          1          1         98         13          0          1          1          3
